5;1,398;7;0,502 
5;0,799;7;0,26 
5;0,811;7;0,385 
5;0,999;7;0,448 
5;0,771;7;0,409 
5;1,296;7;0,465 
5;0,766;7;0,399 
5;0,822;7;0,308 
5;1,051;7;0,326 
5;0,859;7;0,373 
