23;25,176;26;22,924 
23;25,764;26;21,603 
23;25,982;26;22,323 
23;26,178;26;24,811 
23;25,79;26;23,339 
23;26,733;26;21,636 
23;25,89;26;23,481 
23;25,594;26;24,287 
23;25,361;26;24,807 
23;26,641;26;24,617 
