30;25,409;38;36,07 
30;28,629;38;30,635 
30;24,747;38;29,693 
30;25,499;38;30,994 
30;25,882;38;29,886 
30;25,743;38;30,575 
30;25,239;38;31,276 
30;25,306;38;31,477 
30;25,007;38;30,444 
30;28,168;38;31,204 
