18;14,928;19;16,464 
18;17,3;19;14,403 
18;15,583;19;17,313 
18;15,446;19;16,804 
18;15,47;19;16,766 
18;15,077;19;17,532 
18;19,091;19;17,375 
18;18,27;19;17,057 
18;15,866;19;16,413 
18;17,171;19;14,752 
