124;827,269;173;1218,159 
124;831,405;173;1228,631 
124;875,243;173;1300,22 
124;884,734;173;1399,918 
124;903,514;173;1422,539 
124;934,817;173;1278,269 
124;955,038;173;1237,341 
124;1031,329;173;1455,746 
124;1466,83;173;1655,689 
124;1094,261;173;1441,329 
