32;28,406;49;38,148 
32;26,121;49;37,494 
32;25,854;49;35,147 
32;25,815;49;37,181 
32;26,428;49;36,599 
32;27,261;49;35,745 
32;26,03;49;36,922 
32;26,071;49;34,628 
32;27,499;49;38,59 
32;25,796;49;34,934 
